Epoch,MSE,MAE,RMSE,IoU,F1 Score,Dynamic Weight (MSE),Dynamic Weight (IoU)
1,1.7197467450584685,0.8115098050662449,0.9629979687077659,nan,0.4424147776194981
2,0.1421209807906832,0.3085005794252668,0.3751235604286194,nan,0.45259878039360046
3,0.11272141869579043,0.2769149733441217,0.33495013628687176,nan,0.4700643462794168
4,0.11575078964233398,0.2872088040624346,0.33971486347062246,nan,0.4695035900388445
5,0.10907746745007378,0.27975404262542725,0.330046934740884,nan,0.4365962828908648
6,0.10622550227812358,0.27296966314315796,0.325851138148989,0.3811011953013284,0.5581074399607522
7,0.10421367096049446,0.2709125876426697,0.3225774552140917,nan,0.49254829968724934
8,0.09949170372315816,0.2684056375707899,0.3153053777558463,0.3209821581840515,0.47834000417164396
9,0.10271899295704705,0.27082633333546774,0.3201867469719478,nan,0.49974324447768076
10,0.10198906383344106,0.2704691163131169,0.3192566590649741,nan,0.503529850925718
11,0.10383480893714088,0.27244971479688374,0.32194638678005766,0.3338789812156132,0.4989469732557024
12,0.10390500511441912,0.272640768970762,0.32218859025410246,0.33035715988704134,0.5034674746649606
13,0.10082801537854331,0.2706970657621111,0.31738074336733135,nan,0.5082048305443355
14,0.10302418683256422,0.2720109862940652,0.3208511642047337,0.3444940596818924,0.5128995180130005
15,0.09737335358347211,0.2645742637770517,0.3118135758808681,0.3404265876327242,0.5138956989560809
16,0.10023992615086692,0.26645335129329134,0.31647790329796927,nan,0.5264360393796649
17,0.10138451627322606,0.2706353110926492,0.3181817744459425,nan,0.4982822154249464
18,0.10185686179569789,0.2692343166896275,0.3190634548664093,nan,0.49635488646371023
19,0.09793895270143237,0.26530188747814726,0.3127619666712625,nan,0.4822743024144854
20,0.0975443103483745,0.26537040301731657,0.31218716502189636,nan,0.4975933517728533
21,0.09973609341042382,0.27034659896578106,0.3155897685459682,0.3443948541368757,0.5169654573713031
22,0.10128491371870041,0.2714141777583531,0.31796274866376606,nan,0.4307139643601009
23,0.09911313014371055,0.2663080372980663,0.31461133701460703,nan,0.5745736190250942
24,0.10441023537090846,0.2735446095466614,0.3229297952992575,nan,0.4712384343147278
25,0.10041799609150205,0.2711159076009478,0.3166249564715794,0.30233135393687655,0.48445521933691843
26,0.10162765319858279,0.2706707545689174,0.3186334882463728,nan,0.5479387300355094
27,0.09731622146708625,0.2657966081585203,0.31179589884621756,nan,0.39802421416555134
28,0.09575727901288442,0.26385344777788433,0.30925270915031433,0.35992064646312166,0.5257567337581089
29,0.09648922830820084,0.2654662047113691,0.31036743947437834,nan,0.49013165490967886
30,0.0960765683225223,0.26535819258008686,0.3098368559564863,nan,0.498879258121763
31,0.096288015799863,0.2643159883362906,0.3101910352706909,0.36795635734285626,0.5458466751234872
32,0.09661087287323815,0.264505820614951,0.3104205983025687,nan,0.4820443732397897
33,0.09418798025165286,0.26460724004677366,0.3066860820565905,0.3410218358039856,0.5149043330124446
34,0.09263967084033149,0.260772813643728,0.30420552832739695,nan,0.5002188725130898
35,0.0940156217132296,0.2613864839076996,0.30657750368118286,0.3376984213079725,0.503384164401463
36,0.09258674830198288,0.260677090712956,0.3042039062295641,0.33635914751461576,0.5076057825769696
37,0.09469122333186013,0.2646624105317252,0.3076866226536887,0.3397321573325566,0.5135226760591779
38,0.09236308293683189,0.25977152798857006,0.3038473555019924,nan,0.45015630977494375
39,0.09428565523454122,0.2633910243000303,0.30688207915851046,0.324454379933221,0.48817157319613863
40,0.09327756613492966,0.26180940866470337,0.30523464935166494,0.3717758187225887,0.5465042846543449
41,0.09209025651216507,0.26035343536308836,0.30313112480299814,0.29340278676577974,0.46130139912877766
42,0.0919667152421815,0.26186978816986084,0.3029094082968576,nan,0.49856390271868023
43,0.09106354628290449,0.25654787038053783,0.30147365587098257,0.38764882513454985,0.5550933820860726
44,0.09547484985419682,0.2668163776397705,0.30886315022196087,nan,0.45741566589900423
45,0.09653954633644649,0.26775119985852924,0.3106395772525242,0.324107153075082,0.4891089030674526
46,0.09449955927474159,0.26299809983798433,0.3067106987748827,0.3761904920850481,0.5482982397079468
47,0.09023407527378627,0.25912449615342276,0.3003596365451813,0.32787699358803885,0.5048888197966984
48,0.09261856121676308,0.2618229112454823,0.30424974645887104,nan,0.46816093155315947
49,0.09438564096178327,0.26486275451523916,0.30693456530570984,0.33348215903554645,0.5034049579075405
50,0.0917590441448348,0.259972876736096,0.3027920424938202,nan,0.5238587600844247
